time,[AB42_O1_ISF],[AB42_O25_ISF],[IDE_activity_ISF],[AB42_O2_ISF],[AB42_O3_ISF],[AB42_O4_ISF],[AB42_O5_ISF],[AB42_O6_ISF],[AB42_O7_ISF],[AB42_O8_ISF],[AB42_O9_ISF],[AB42_O10_ISF],[AB42_O11_ISF],[AB42_O12_ISF],[AB42_O13_ISF],[AB42_O14_ISF],[AB42_O15_ISF],[AB42_O16_ISF],[AB42_O17_ISF],[AB42_O18_ISF],[AB42_O19_ISF],[AB42_O20_ISF],[AB42_O21_ISF],[AB42_O22_ISF],[AB42_O23_ISF],[AB42_O24_ISF]
140628.76254180603,3.2616556291888252,0.0074347865771053805,172.83387300854244,8.28477488192174e-05,0.00011066841402119343,0.0003700555692876958,0.0003407611210389476,0.0017412152634351447,0.0008895825793151324,0.0004543793363531448,0.0002330657340944811,0.00021128868405523876,0.00020047438680616923,0.0006321776558993083,0.0005407886114822479,0.00046254610402215595,0.0003955788604962354,0.00033869402780820605,0.00031261356565343766,0.00028884812345790966,0.0002825357286748776,0.00027634616149007366,0.00027027282845183757,0.00026425089221620386,0.00025537881938308857,0.00011165132363436546
143558.52842809365,3.2747163902734573,0.007781313869923883,171.36975873409952,8.351229192612938e-05,0.00011156666730604448,0.0003731882338700035,0.0003437607087073292,0.0017599979412221208,0.0009009487940020794,0.00046109157956671673,0.00023697106849501307,0.00021491436023764846,0.00020407944229613068,0.0006492583700629178,0.0005556346265618141,0.00047544593275616957,0.0004067846386157171,0.00034843493430618315,0.0003216510569561816,0.0002972412100252555,0.00029079047121745294,0.000284464994468019,0.000278257937975566,0.0002721031472038764,0.00026303182535531274,0.00011546160224296476
146488.2943143813,3.2878262929844086,0.00813867147753924,169.91804729814865,8.418200382739888e-05,0.0001124719479658035,0.00037634604318106994,0.0003467849463874018,0.0017789662216975435,0.0009124473904010812,0.00046789427697554575,0.00024093627642939822,0.00021859682521532545,0.00020774287331251564,0.0006667179554231384,0.0005708148529654017,0.0004886403079259886,0.0004182497290492842,0.0003584040107974831,0.0003308998130915185,0.0003058299456558494,0.0002992370539054136,0.0002927720239900387,0.00028642782225395314,0.00028013697592318596,0.00027086250788196063,0.00011937871179835494
149418.0602006689,3.3009854975328583,0.008507156805841102,168.47863363345252,8.485692283987268e-05,0.00011338431486602886,0.0003795291769916409,0.00034983402847312835,0.0017981217496295951,0.0009240797406309654,0.0004747885132442234,0.00024496217816314395,0.00022233687417112325,0.0002114655996458972,0.0006845678306748945,0.0005863393593754577,0.0005021383136034789,0.0004299824738280739,0.00036860898930846564,0.00034036741948001437,0.0003146216813460157,0.0003078828656037847,0.00030127448448919765,0.00029478939959254346,0.0002883588930645068,0.00027887695667562826,0.00012340642757203093
152347.82608695654,3.3141941644261035,0.00888707764336755,167.05141356256175,8.553708754122591e-05,0.00011430381298001742,0.0003827378373602698,0.00035290813711972256,0.0018174661895408407,0.0009358472283004307,0.0004817753840277753,0.0002490496035480533,0.00022613531157438386,0.00021524855918236743,0.0007028206682501599,0.0006022189676881247,0.0005159492812753763,0.0004419910488334921,0.00037905717243485776,0.00035006089172603684,0.0003236232422670122,0.0003167349596767674,0.00030997958382263243,0.0003033498990305105,0.00029677599466645764,0.0002870819725494046,0.00012754892960859906
155277.59197324415,3.327452454560062,0.009278752418965046,165.6362837910504,8.62225367803812e-05,0.00011523050169763837,0.0003859722071428017,0.00035600746870102724,0.0018370012121433695,0.0009477512497424381,0.0004888559961455758,0.0002531993921533015,0.00022999295164256536,0.00021909271817984868,0.000721490185206008,0.0006184654951586576,0.0005300833395391042,0.00045428414789059897,0.00038975608928923535,0.0003599871960521575,0.00033284120591165465,0.00032580003883954514,0.00031889421066760626,0.0003121163825517332,0.000305395435598716,0.0002954846444405998,0.00013181058897986542
158207.35785953177,3.3407605291794327,0.00968251062258095,164.23314189952427,8.691330967561814e-05,0.00011616443349558523,0.0003892324810904364,0.00035913221463642627,0.0018567285044833331,0.0009597932135335771,0.0004960314677780267,0.0002574123934165955,0.00023391061868585552,0.00022299907143017477,0.0007405906555816465,0.0006350915918921839,0.0005445515395776352,0.000466871310585126,0.0004007139189043601,0.00037015368953037444,0.00034228225239283717,0.0003350846433553782,0.0003280249156176654,0.00032109553318958534,0.00031422409211466555,0.00030409198568857155,0.0001361957870696232
161137.1237458194,3.3541185497807557,0.010098693660046497,162.8418863328615,8.760944560739225e-05,0.00011710565449201233,0.0003925188651311386,0.0003622825613600452,0.0018766497699428282,0.0009719745405242252,0.0005033029285908745,0.00026168946680025433,0.00023788914698319558,0.00022696861619422512,0.0007601356412485664,0.0006521095588104073,0.0005593649757457463,0.0004797624543482412,0.00041193943904049493,0.0003805684584594637,0.0003519537651840698,0.00034459587589387295,0.0003373785570961936,0.0003302940473309854,0.00032326860185208513,0.00031291063122685644,0.00014070876670623485
164066.88963210702,3.3675266781308846,0.010527654865808,161.4624163984309,8.831098421999344e-05,0.00011805424042540976,0.00039583152407751486,0.00036545872202992585,0.0018967667115708329,0.0009842966646779194,0.0005106715195316202,0.00026603148170725125,0.00024192938043909813,0.00023100234653210066,0.0007801383359236799,0.0006695313108507492,0.0005745344588284323,0.0004929673854654396,0.00042344150677237085,0.0003912398612268546,0.0003618635396733676,0.0003543413347844466,0.00034696247082098954,0.0003397189859705598,0.0003325357938184637,0.00032194722770365763,0.00014535383668599816
166996.65551839466,3.38098507640624,0.010969759636854174,160.09463225501338,8.901796543765921e-05,0.00011901022929254342,0.00039917067924945184,0.00036866087874233073,0.00191708106244942,0.0009967610316426066,0.0005181383932198262,0.0002704393176708661,0.00024603217287800676,0.00023510127233157042,0.0008006126622765238,0.0006873692186564802,0.0005900709958950953,0.0005064959050179949,0.0004352288533755208,0.00040217607896211253,0.0003720192270218503,0.0003643285779288436,0.00035678410385860863,0.00034937767717835815,0.00034203287999887226,0.0003312088492224509,0.00015013558447019463
169926.42140468227,3.3944939071249007,0.011425385353304306,158.7384349185501,8.97304294567242e-05,0.0001199736482882116,0.0004025365694535427,0.00037188920552399174,0.0019375945736139289,0.0010093690993115477,0.0005257047137890332,0.0002749138642741802,0.00025019838795952104,0.0002392664115071047,0.0008215727118564981,0.0007056357303019533,0.0006059856268145857,0.000520357843815384,0.0004473102664150929,0.000413385398408477,0.0003824286375124728,0.00037456537865764803,0.0003668511525101996,0.00035927770043499497,0.0003517672942584952,0.0003407027407528481,0.00015505874409557546
172856.18729096992,3.408053332812641,0.011894923069770861,157.393726222825,9.044841674009458e-05,0.00012094459919728379,0.0004059293277679905,0.00037514394001155095,0.0019583089779220547,0.0010221223406211054,0.0005333716573808732,0.0002794560217882914,0.00025442889935545487,0.00024349878720062343,0.0008430331544707584,0.0007243436621616619,0.0006222895977237347,0.0005345631311761442,0.0004596945781209391,0.0004248761301409967,0.0003930996534588149,0.0003850596789965288,0.00037717158679779946,0.0003694269882658608,0.0003617468530709849,0.0003504365049290943,0.00016012821117829568
175785.95317725753,3.4216635164229965,0.01237877561095714,156.06040886290083,9.117196802449615e-05,0.0001219231467662722,0.0004093491426090649,0.00037842528978628817,0.001979226037338132,0.0010350222400127224,0.0005411404116278865,0.0002840667004658687,0.00025872459079181846,0.00024779943920978187,0.0008650089255341884,0.0007435061282098282,0.0006389944519449666,0.0005491219689261375,0.0004723908528895507,0.0004366567780416791,0.00040404029672827307,0.000395819513172403,0.00038775343487306357,0.00037983352016039847,0.0003719794338349785,0.0003604178376105256,0.0001653490116450673
178715.71906354517,3.4353246214496087,0.012877360558470722,154.7383863256615,9.190112432790615e-05,0.00012290927707295213,0.00041279631736598375,0.00038173339931423065,0.002000347559582491,0.0010480702929681163,0.000549012176435188,0.0002887468213708574,0.0002630863576560986,0.0002521694507137871,0.0008875160014695461,0.0007631374257197205,0.000656112815404953,0.0005640453926478305,0.0004854086782773152,0.00044873607016965533,0.00041525851909768096,0.0004068526290103711,0.0003986043720365966,0.00039050502234083364,0.00038247289216190487,0.00037065469531030883,0.0001707264724657439
181645.48494983278,3.449036811565413,0.013391108206154155,153.4275629432811,9.263592694786826e-05,0.0001239030530687988,0.00041627104699171354,0.00038506847659336635,0.0020216753350011897,0.001061268009829311,0.0005569881634065339,0.0002934973158710563,0.00026751510476333664,0.0002566098977520457,0.0009105702704785122,0.0007832516536751025,0.0006736571568482522,0.000579344398909153,0.0004987577439009085,0.00046112297039745776,0.0004267626398991867,0.00041816723960867,0.0004097325457866832,0.0004014496077775533,0.0003932353193735587,0.0003811551055816133,0.0001762659504077535
184575.25083612042,3.4628002508298987,0.013920464668327595,152.12784383461005,9.337641749536348e-05,0.00012490466177857674,0.0004197733507955814,0.0003884308301898988,0.0020432111197019077,0.0010746169177805365,0.0005650695965511566,0.00029831912638155785,0.00027201174718751304,0.00026112185032588843,0.0009341871480300267,0.0008038627206458554,0.0006916401522845822,0.0005950305384659341,0.0005124485096551196,0.000473827314080936,0.00043856182923731685,0.0004297722656044702,0.00042114652868908655,0.0004126754764102007,0.00040427459937947404,0.0003919267283353263,0.00018197266922307585
187505.01672240804,3.476615103447776,0.014465889681222687,150.8391349395697,9.412263782556082e-05,0.00012591409306082386,0.00042330353205283244,0.0003918206131364009,0.002064956759705546,0.0010881185519576475,0.0005732577120892677,0.00030321320587759176,0.0002765772113736753,0.0002657064153520326,0.0009583830029997923,0.0008249851674318245,0.0007100746958997591,0.0006111152551381876,0.000526491151209912,0.00048685860330666516,0.00045066495762338714,0.00044167648973453467,0.00043285502182676154,0.0004241912434785796,0.0004155992494960816,0.00040297793215022615,0.00018785219973257322
190434.78260869565,3.490481533678522,0.015027858812709875,149.56134298434287,9.487463005420357e-05,0.0001269311795315735,0.00042686212065137953,0.0003952378560791824,0.0020869141751181557,0.0011017744572243988,0.0005815537590202346,0.0003081805184420243,0.0002812124352477471,0.00027036472055882657,0.0009831744642788977,0.0008466335560339161,0.0007289735180195488,0.0006276097839443926,0.0005408957131170382,0.0005002263620600546,0.0004630810760032163,0.0004538890711039042,0.0004448672700219841,0.0004360061514746832,0.0004272183849726729,0.0004143175436870246,0.0001939102584658395
193364.5484949833,3.5043997062968884,0.01560686290142373,148.29437548834304,9.563243661114002e-05,0.00012795624562521443,0.00043044894647746573,0.00039868297272339866,0.0021090851146678795,0.001115586202588469,0.00058995899751419,0.0003132220388192858,0.0002859183659428941,0.00027509788624317295,0.001008578991473959,0.0008688234672672849,0.0007483505313773868,0.0006445264556961501,0.0005556730541267286,0.0005139405896995202,0.00047581942417621525,0.0004664190409752288,0.00045719213313944867,0.0004481289603492976,0.0004391407421149764,0.0004259543004364199,0.0002001530119743051
196294.3143812709,3.5183697863002155,0.01620340834573004,147.03814076051754,9.639610020333039e-05,0.00012898969513172227,0.0004340637283432062,0.0004021564381490859,0.0021314713119283857,0.0011295553719183158,0.0005984746998786782,0.0003183387526697008,0.0002906959612770093,0.0002799070457613086,0.0010346146607102754,0.0008915709844780314,0.0007682200408368649,0.0006618778749818764,0.0005708342043253601,0.0005280113961466931,0.0004888893329334803,0.0004792755328682453,0.00046983861251474534,0.00046056863294008377,0.00045137532797295354,0.00043789726635353816,0.00020658694006000855
199224.08026755854,3.532391939401338,0.016818019782190455,145.79254787040477,9.716566387324057e-05,0.00013003075460424555,0.00043770786380690346,0.0004056578342719267,0.0021540749446210716,0.001143683538457675,0.0006071021537614639,0.00032353165730266087,0.0002955461923680204,0.00028479337350068745,0.0010612988296031032,0.0009148917108449076,0.0007885960205915759,0.0006796767214458009,0.0005863907336534041,0.0005424497735378833,0.0005023010981295059,0.0004924687360223794,0.0004828166947043407,0.0004733348323698366,0.0004639314089946555,0.00045015528375236334,0.00021321795160366002
202153.84615384616,3.5464663314597598,0.017451236988948158,144.55750668183296,9.794117093313813e-05,0.0001310792402079172,0.00044138191286873207,0.0004091871912311889,0.002176897990302309,0.0011579723011579412,0.0006158426580152611,0.0003288017608863283,0.00030047004017556725,0.00028975804581312823,0.0010886498218083175,0.0009388020326743597,0.000809493100916082,0.0006979360884212163,0.0006023543627995963,0.0005572666791065352,0.0005160649204614494,0.0005060086993750679,0.000496136255493397,0.00048643723985315865,0.0004768184693367029,0.0004627376287184965,0.00022005248291541627
205083.6120401338,3.5605931283678993,0.018103619094914283,143.33292779689287,9.872266496649568e-05,0.00013213651157095805,0.00044508424374725393,0.0004127456939916265,0.0021999418971519503,0.0011724233066610123,0.0006246975232469958,0.00033415008413028555,0.0003054684964977119,0.0002948022412016503,0.0011166871678289572,0.0009633189516630599,0.0008309262340466501,0.0007166690080126624,0.0006187364819188506,0.0005724726954592774,0.0005301908192934984,0.0005199054636590299,0.0005098074107580091,0.000499886097573675,0.0004900468516003637,0.0004756546032595889,0.00022709747222392004
208013.3779264214,3.574772496346842,0.018775741750610246,142.11872259781816,9.95101898565492e-05,0.00013320261435145978,0.00044881509354231244,0.0004163335494081291,0.002223208587873432,0.0011870381867036975,0.0006336680739328207,0.00033957765835711625,0.000310542564989046,0.0002999271676919087,0.0011454304139177876,0.0009884598167367907,0.0008529108178997297,0.0007358891489117978,0.000635549238671045,0.0005880791442862983,0.0005446893703645323,0.0005341695060671487,0.0005238405449886095,0.0005136916965907469,0.0005036267438658835,0.0004889162401067913,0.000234359864207679
210943.14381270905,3.589004601285417,0.019468200738958663,140.91480319820815,0.00010030378974783045,0.0001342759975311844,0.0004525769665969415,0.00041994978842576416,0.0022467005456012637,0.0012018185520935882,0.0006427556488052968,0.0003450855259746853,0.00031569326180184266,0.0003051340666718981,0.0011748998114629035,0.0010142429322879966,0.0008754631417107763,0.000755611060713942,0.00065280555698392,0.0006040979120125205,0.0005595714261912581,0.0005488114252308576,0.0005382460374738148,0.0005278642281241384,0.0005175682267564664,0.0005025325702101947,0.00024184704418584284
213872.90969899666,3.603289610039774,0.020181610185419887,139.72108247073004,0.00010110350911394758,0.00013535736313212207,0.00045636917454196983,0.000423595096454867,0.002270419503677533,0.001216766075536982,0.0006519615972617352,0.00035067474137742905,0.0003209216131683736,0.0003104241750843098,0.001205115882156344,0.0010406865411101093,0.0008985994864792252,0.0007758492302602612,0.0006705183383631754,0.000620541045849681,0.000574848249957528,0.0005638423339987291,0.0005530348560937653,0.0005424145261370611,0.0005318819985196657,0.0005165141137048657,0.00024956636477009954
216802.6755852843,3.6176276902281894,0.020916605032724227,138.53747401752182,0.00010190939275275075,0.00013644859881260384,0.0004601893525680722,0.00042727101861731,0.0022943668182001187,0.0012318824681368157,0.0006612872803076872,0.0003563463706516802,0.0003262286562964235,0.00031579873792567526,0.0012360993102658395,0.001067809047654805,0.0009223364471218829,0.000796618536534123,0.0006887009624753134,0.00063742117452479,0.0005905317349513536,0.0005792739308523838,0.0005682184689520442,0.0005573538143720114,0.0005465790103701474,0.0005308715059332101,0.00025752517495304417
219732.44147157192,3.632019009046047,0.021673840558340852,137.36389217389453,0.00010272148575894726,0.00013754856482266694,0.0004640394247523832,0.00043097690597288207,0.0023185448652343088,0.001247169394068277,0.0006707340769164006,0.0003621014923889022,0.00033161544204432427,0.000321259032965846,0.0012678718173142528,0.0010956298427390215,0.0009466912224991482,0.0008179342996579733,0.0007073670649884161,0.0006547509795709368,0.0006066336767351004,0.0005951179033245654,0.000583808442502791,0.0005726935221264904,0.0005616705597297642,0.00054561588886608,0.0002657315076649642
222662.20735785953,3.6464637341125172,0.02245399256327777,136.2002520078451,0.00010353983354472794,0.00013865614663760415,0.0004679212810141702,0.00043471213158299756,0.0023429560255470525,0.0012626285327692775,0.0006803033795829335,0.0003679411972279248,0.000337083033002871,0.0003268063520008076,0.0013004555878259935,0.0011241687074096025,0.0009716813675434904,0.0008398121766124982,0.0007265306123566466,0.0006725434938529869,0.0006231662412905805,0.0006113863316463508,0.0005998167385796457,0.0005884454586994652,0.0005771682916592759,0.0005607587082255269,0.00027419360637357683
225591.97324414717,3.660962033013836,0.02325776039530054,135.0464692910247,0.00010436448174894291,0.00013977255271230648,0.0004718335262207233,0.000438477750205689,0.0023676019287959165,0.0012782616243892677,0.0006899965904042638,0.0003738665874895201,0.000342632503614489,0.00033244201410450897,0.0013338739324026232,0.0011534462483616355,0.000997325177123073,0.0008622683648346171,0.0007462059766655038,0.0006908120731619544,0.0006401418800148563,0.0006280915162229467,0.0006162555578819966,0.0006046217498341088,0.0005930842473092251,0.0005763118545022511,0.0002829198649501019
228521.73913043478,3.675514073711829,0.02408586366567667,133.9024605307704,0.00010519547634692866,0.00014089769788873922,0.00047577659740808195,0.0004422738840536121,0.002392484644818662,0.0012940703979392929,0.0006998151270882338,0.00037987877772295044,0.00034826494034141415,0.0003381673520063699,0.0013681505492574714,0.001183483520492596,0.0010236413323677107,0.000885319452973595,0.0007664079016114851,0.0007095704305355625,0.0006575733742974636,0.0006452461145663522,0.000633137449953112,0.0006212348382180697,0.000609430755644608,0.0005922874912354949,0.0002919190074412982
231451.50501672243,3.6901200247689245,0.02493904802816403,132.76814291875482,0.00010603286365668353,0.0001420303772964548,0.00047975251348837943,0.0004460998561028496,0.0024176066180890397,0.0013100565762996271,0.0007097604233406772,0.0003859788950223357,0.0003539814411708921,0.0003439837040229373,0.0014033093911502972,0.0012143022731079367,0.0010506493811079083,0.0009089829440109961,0.0007871519830998965,0.0007288330662441682,0.0006754741539264339,0.0006628632683264327,0.0006504752603351709,0.0006382973186154536,0.0006262202287812263,0.0006086978804068526,0.0003012000560118516
234381.27090301004,3.7047800549331416,0.025818080891817828,131.64343436861776,0.00010687669029449257,0.00014317090170755327,0.0004837611564809796,0.0004499560710310618,0.002442969822686866,0.0013262219250793638,0.0007198339237948038,0.00039216807864893055,0.0003597831169002248,0.00034989243872105013,0.0014393753854783356,0.0012459247274397185,0.0010783691462012183,0.0009332765024677973,0.0008084539609952047,0.000748614635713224,0.0006938578682934809,0.0006809564383793458,0.000668282273207079,0.0006558223105082672,0.0006434656307252038,0.0006255557996261188,0.0003107722633334269
237311.03678929768,3.7194943337116895,0.02672375677356111,130.52825347237285,0.00010772700326269574,0.0001443219782447126,0.00048779903095829227,0.00045384462990775146,0.002468575489726313,0.001342568268285342,0.000730037083306391,0.00039844748091533665,0.00036567109196630114,0.00035589495558248856,0.0014763742819424049,0.001278373350398772,0.0011068206208103952,0.0009582179831284872,0.0008303298768144312,0.0007689302044803054,0.0007127386956631078,0.0006995397187712751,0.000686572480888425,0.0006738236374617,0.0006611805412458902,0.0006428744966721563,0.00032064507757530923
240240.8026755853,3.7342630299270727,0.027656894327423808,129.4225195240829,0.00010858384977246774,0.00014548307721237944,0.0004918672078840627,0.00045776534714087595,0.0024944258874489986,0.0013590973856716364,0.0007403713756341893,0.0004048182661872976,0.00037164650204185617,0.00036199265929375907,0.001514332369811553,0.0013116716780634291,0.001136024793056176,0.0009838260916843868,0.0008527963989095952,0.0007897953060046992,0.000732131112780416,0.0007186273999397821,0.0007053599869861849,0.0006923152253167931,0.0006793787163688661,0.0006606675243962546,0.00033082843913364115
243170.56856187293,3.7490863118133193,0.028618339547802192,128.3261524948288,0.00010944727727690231,0.00014665200848426634,0.0004959691010712713,0.0004617168686854083,0.002520523820380728,0.0013758110417909986,0.0007508382911540599,0.0004112816114584768,0.0003777104952674482,0.0003681869706458479,0.0015532767143905692,0.001345844119272821,0.0011660033676133732,0.001010120118842984,0.0008758706542608817,0.0008112258694912144,0.0007520499437902829,0.0007382341319470922,0.0007246592694612255,0.0007113114032978604,0.000698074354272005,0.0006789489123111963,0.0003413327561590358
246100.33444816055,3.763964349185134,0.02960896616062205,127.23907303325066,0.0001103173336654254,0.00014783029101304762,0.00050010290237174,0.00046570043792278385,0.002546870959886019,0.0013927110820514041,0.0007614393287603053,0.0004178387068070585,0.00038386423299067215,0.0003744793427424922,0.0015932354329552172,0.0013809156221836938,0.0011967786293978044,0.001037119944327735,0.0008995703720343107,0.0008332383898582002,0.0007725105430203484,0.0007583750546544118,0.000744485273579714,0.0007308269297882079,0.0007172820360487719,0.0006977330357519668,0.0003521685698032823
249030.1003344482,3.778897311890725,0.030629674980079746,126.1612024681973,0.00011119406712198415,0.00014901892729867174,0.0005042675348436769,0.0004697169321238948,0.0025734691582538307,0.0014097993572799712,0.0007721760022915618,0.00042449075502026253,0.00039010888908304174,0.00038087124742783687,0.001634237447787306,0.0014169119437486245,0.0012283735817432565,0.0010648460731384557,0.0009239138064479733,0.0008558498201591429,0.0007935286617304505,0.0007790656862325079,0.0007648533116245088,0.0007508769335453111,0.0007370167316644397,0.0007170346853825445,0.00036334680151920774
251959.8662207358,3.793885371730994,0.031681398907712544,125.09246277945924,0.0001120775263240371,0.00015021500464598863,0.0005084674247020514,0.0004737645658466962,0.002600321445470411,0.00142707767535581,0.0007830498484258454,0.0004312389734484903,0.0003964456517968376,0.00038736417036245473,0.0016763120102992973,0.0014538594507975198,0.0012608117213248045,0.0010933195063971865,0.0009489197580774542,0.0008790777625223493,0.0008151207540427663,0.000800322287930169,0.000785779412807463,0.000771477199684639,0.0007572939710607908,0.000736869094622091,0.0003748787446470052
254889.6321070234,3.8089286999486602,0.03276509739364218,124.03277663053589,0.00011296776018800638,0.0001514176496267558,0.0005127041351342869,0.0004778429434497191,0.0026274302629185177,0.001444547890724182,0.0007940624143425747,0.0004380845919225322,0.0004028757217978425,0.00039395962185926014,0.0017194893992155153,0.0014917852755331035,0.0012941172701358187,0.0011225618813264775,0.0009746075594331275,0.0009029402536205421,0.000837303634344475,0.0008221614507346189,0.0008072799345375895,0.0007926438539886448,0.0007781296542907629,0.000757251907921912,0.00038677602571308365
257819.39799331105,3.8240274627196795,0.033881763918436766,122.98206732372205,0.00011386481750222927,0.00015263249508471965,0.0005169700914104683,0.0004819560716550981,0.0026547961575558387,0.0014622119733672485,0.0008052152526228841,0.0004450288544307817,0.00040940031417810717,0.00040065914588482314,0.001763801246867918,0.0015307171822984988,0.0013283151061787137,0.0011525954094180307,0.0010009970485832169,0.0009274557850333816,0.0008600945819840515,0.0008446002809355663,0.0008293718238040934,0.0008143936546188116,0.0007995403289471345,0.0007781994066247966,0.00039905079626843137
260749.16387959867,3.8391818327953,0.035032424284522246,121.94025881171365,0.0001147687479129716,0.00015385684161202572,0.0005212694179115242,0.0004861023448443479,0.0026824220982327195,0.001480071771118445,0.0008165099366082696,0.00045207301482097636,0.0004160206551287566,0.0004074643047967568,0.0018092800545378162,0.00157068420718835,0.0013634310095521746,0.0011834430438958919,0.0010281086850405178,0.0009526434128107073,0.0008835113579024492,0.0008676563351927518,0.0008520724489432032,0.0008367437939767056,0.0008215430070660853,0.0007997283680398785,0.00041171560698952234
263678.9297658863,3.854391982459162,0.03621813785790788,120.90727569161807,0.00011567960138051685,0.00015509156128556967,0.0005256012466032414,0.0004902824999831744,0.0027103101170811686,0.0014981292092684467,0.0008279480541107689,0.000459218341710974,0.0004227379835877512,0.00041437667950412364,0.001855959176087564,0.0016117162907649584,0.0013994917096652058,0.0012151285921588677,0.0010559636718428936,0.0009785228586363622,0.0009075723075400246,0.0008913476984778311,0.0008753996529511344,0.0008597119015821656,0.0008441551276513211,0.0008218560093569992,0.0004247834154312794
266608.69565217395,3.8696580825815383,0.03743999850573193,119.88304320107346,0.00011659742802533047,0.00015633374680553604,0.0005299699827931457,0.0004944948812860048,0.0027384632199091304,0.0015163861847306709,0.0008395312170557994,0.00046646612059579785,0.0004295535549437716,0.00042139787618130454,0.0019038728533708595,0.0016538440631391719,0.0014365246002590903,0.0012476765742371126,0.0010845839243078508,0.001005114542475468,0.0009322964430681196,0.0009156931107945595,0.0008993719013169884,0.0008833161775491631,0.0008673946416184657,0.0008446000108128155,0.00043826755603703515
269538.46153846156,3.8849803012122974,0.038699135625554125,118.86748721335097,0.00011752227798282552,0.0001575847088108005,0.0005343741481104111,0.000498740493513158,0.002766883354272493,0.0015348446571941206,0.0008512610461863942,0.00047381765161826,0.00043646864049992656,0.0004285295264013764,0.0019530562798753697,0.001697098938245404,0.0014745577302312557,0.001281112087016505,0.0011139919296249523,0.0010324394873791412,0.0009577033978340632,0.0009407119694073425,0.0009240083329897216,0.0009075754846475222,0.0008912801260503302,0.0008679786245299044,0.0004521818185799248
272468.2274247492,3.9003588145853962,0.03999671610150873,117.86053422743292,0.00011845420255584405,0.00015884825806144923,0.0005388087570840128,0.0005030220346586366,0.002795571749070163,0.001553506629416652,0.0008631391609155821,0.0004812742397343957,0.0004434845181546785,0.0004357732812855613,0.0020035459638120643,0.0017415135737499708,0.0015136202549401625,0.0013154610168751462,0.0011442107222498655,0.0010605191560565201,0.000983813212402902,0.0009664241117959513,0.0009493285908205487,0.000932509271877683,0.0009158308282039824,0.0008920108294621391,0.0004665406203621886
275397.9933110368,3.9157937935680716,0.0413339453248964,116.86211136469383,0.00011939325280123923,0.0001601226140088123,0.0005432766726533989,0.0005073384611318677,0.0028245312799213243,0.0015723740616547497,0.0008751672225955641,0.0004888372128812341,0.0004506024831410176,0.00044313082472612183,0.0020553796372083525,0.0017871215080127903,0.0015537421214532575,0.0013507502350072547,0.0011752643395996157,0.001089375900814229,0.0010106466661940017,0.0009928500215473986,0.0009753528905900692,0.0009581374996288711,0.0009410664618801413,0.0009167160634326318,0.00048135876594442364
278327.75919732446,3.931285406664031,0.042712068292472344,115.87214636474717,0.00012033947985489563,0.0001614020334326585,0.0005477862190542504,0.0005116865534169451,0.0028537655271835224,0.0015914488847810315,0.000887346900461924,0.0004965079114555153,0.00045782384912314907,0.00045060386715360526,0.002108595930979669,0.0018339573056821445,0.001594954281041509,0.0013870073515285788,0.0012071774407556091,0.0011190327494576297,0.0010382252595895688,0.0010200109221980224,0.001002102158021093,0.0009844807972265942,0.000967007374093245,0.0009421143593626925,0.0004966515543710555
281257.52508361207,3.946833830466039,0.044132371193626146,114.89056757909546,0.00012129293601140563,0.00016268982087080423,0.0005523331216160248,0.0005160687639786845,0.002883275801283176,0.0016107331496045291,0.0008996798659673389,0.0005042876872115858,0.0004651499388872914,0.0004581941390330273,0.0021632347369103843,0.0018820566827983424,0.0016372885435008836,0.0014242607735186115,0.001239975432671332,0.0011495133938691862,0.0010665710801547998,0.0010479286485657671,0.0010295979828358218,0.0010115605034899493,0.000993674636391935,0.0009682264633002449,0.0005124348861183439
284187.2909698997,3.9624392343392945,0.04559618277350709,113.91730396619676,0.00012225367313887636,0.00016399484459077475,0.0005569055137129664,0.0005204900214943497,0.0029130631129686566,0.001630228961625158,0.0009121678244745546,0.0005121779115972754,0.0004725820914042556,0.0004659034016330786,0.002219337331292351,0.0019314564688125307,0.0016807778417510318,0.0014625399097314613,0.0012736845646336473,0.0011808422833693342,0.0010957069139210364,0.001076625695602368,0.0010578625799152633,0.0010393985651939107,0.0010210899384411065,0.0009950737648855054,0.0005287252014156281
287117.0568561873,3.978101793168943,0.04710487589306102,112.95228508676392,0.00012322174400462366,0.0001653054336481692,0.0005615198672983676,0.0005249441863161181,0.0029431317457267094,0.0016499382695477625,0.0009248124863241852,0.0005201799652690925,0.0004801216614606682,0.0004737334463287884,0.002276946171093237,0.0019821946329586283,0.0017254561171572921,0.0015018750959639488,0.0013083319521876356,0.0012130446940490744,0.0011256563178413785,0.0011061253142988364,0.00108691889669593,0.0010680176318314935,0.0010492756396606067,0.0010226782955503183,0.0005455394992575915
290046.8227424749,3.9938216785611615,0.04865987061042356,111.99544111733819,0.00012419720138218224,0.00016662683936140093,0.0005661693006588507,0.0005294343104025124,0.00297348322374058,0.0016698631641804294,0.0009376155776730743,0.000528295243974993,0.00048777001460474737,0.0004816860879673972,0.0023361050945877966,0.0020343103558902917,0.001771358387567904,0.0015422976295007358,0.0013439455775333643,0.0012461467198342764,0.0011564436234499096,0.0011364515347590078,0.0011167906624017997,0.001097441131650776,0.001078254867739737,0.0010510628365402266,0.0005628954028470443
